date,max_temp,min_temp,precip
5/15/2048,305.408051,287.557739,0
6/15/2048,304.320007,291.910309,32.271629
7/15/2048,311.811218,295.055603,57.746979
8/15/2048,311.720825,294.840698,1.390398
9/15/2048,305.289764,289.156189,14.637528
10/15/2048,304.392578,287.700439,2.469792
11/15/2048,290.869202,280.058807,50.433525
12/15/2048,289.248108,277.947205,28.616554
1/15/2049,289.215637,279.164703,128.298615
2/15/2049,293.726624,281.767456,130.485489
3/15/2049,295.993683,282.220673,43.093567
4/15/2049,296.211151,281.780396,55.188633
5/15/2049,302.045105,285.735596,9.03553
6/15/2049,305.591034,287.247101,2.500169
7/15/2049,310.465851,294.417145,10.387545
8/15/2049,312.097107,294.579926,0.639218
9/15/2049,307.705933,290.19278,4.670955
10/15/2049,300.899475,284.019714,0.550738
11/15/2049,292.893433,279.903503,47.516434
12/15/2049,288.050934,276.96817,42.861572
1/15/2050,287.290863,277.030396,105.216736
2/15/2050,291.900482,281.521515,39.305992
3/15/2050,293.274597,282.276978,180.090118
4/15/2050,297.641663,282.333435,28.011087
5/15/2050,303.097687,287.932709,7.400456
6/15/2050,306.341644,289.836273,0
7/15/2050,311.81842,296.027283,2.219573
8/15/2050,313.181458,296.155975,4.051538
9/15/2050,304.46701,290.10141,1.737014
10/15/2050,303.385956,287.314453,8.367738
11/15/2050,291.869568,280.604553,61.848339
12/15/2050,289.060547,279.047119,11.123378
1/15/2051,290.390198,280.13324,41.162292
2/15/2051,291.69397,281.49118,119.991539
3/15/2051,293.110107,281.466217,60.29718
4/15/2051,298.811707,283.164124,21.110863
5/15/2051,299.223175,285.02774,26.702017
6/15/2051,307.818146,290.472595,1.147391
7/15/2051,311.234528,294.245087,0.287602
8/15/2051,308.561249,291.987091,2.704057
9/15/2051,305.802734,288.969086,3.463059
10/15/2051,302.823029,287.28894,45.965031
11/15/2051,292.49823,281.085358,39.140083
12/15/2051,292.76828,279.898895,0.609817
1/15/2052,292.816284,279.383606,12.619037
2/15/2052,289.017822,278.757477,326.920807
3/15/2052,291.164276,279.946075,130.289551
4/15/2052,298.916656,283.864044,22.208017
5/15/2052,302.761292,287.281342,4.636146
6/15/2052,305.278595,288.438538,1.468292
7/15/2052,311.436066,295.260437,3.737339
8/15/2052,311.012177,293.465881,1.476714
9/15/2052,305.323761,289.041168,0.991352
10/15/2052,301.984528,285.722961,0.288774
11/15/2052,291.323517,279.878632,54.00927
12/15/2052,285.107361,274.669952,213.016327
1/15/2053,288.406494,278.940277,117.553207
2/15/2053,291.83548,279.839508,44.503212
3/15/2053,296.503937,280.957153,26.744564
4/15/2053,297.829437,282.98288,24.777348
5/15/2053,302.869019,287.161255,4.109905
6/15/2053,309.712341,291.615387,0.603653
7/15/2053,311.940002,295.246307,1.007911
8/15/2053,310.248016,292.55304,3.094996
9/15/2053,308.340668,291.275116,0.62222
10/15/2053,301.4711,286.313538,39.242645
11/15/2053,292.464722,281.676086,85.630615
12/15/2053,290.310303,281.50882,52.16267
1/15/2054,292.61554,280.089294,34.818718
2/15/2054,291.963959,280.474823,80.229813
3/15/2054,291.346558,280.643005,180.256638
4/15/2054,297.594238,280.506866,0.954637
5/15/2054,304.469086,287.560822,0.397132
6/15/2054,308.795288,291.71759,7.102117
7/15/2054,312.738403,297.24527,0.939384
8/15/2054,311.032074,294.609833,1.639348
9/15/2054,307.453156,289.934021,0.885723
10/15/2054,305.125183,287.84256,3.186914
11/15/2054,294.069244,281.730286,77.502602
12/15/2054,289.703888,278.585022,56.864456
1/15/2055,291.377716,280.591827,130.849976
2/15/2055,293.554291,281.299561,83.076103
3/15/2055,297.457581,282.98645,32.782024
4/15/2055,294.551483,281.868774,100.08876
5/15/2055,302.557465,286.293243,7.109942
6/15/2055,307.476562,292.455444,23.652672
7/15/2055,314.453766,297.761963,2.693934
8/15/2055,311.57077,294.818909,1.705263
9/15/2055,309.697906,293.679138,1.28441
10/15/2055,301.955536,286.979889,26.849405
11/15/2055,295.689423,282.232727,6.930405
12/15/2055,292.516357,278.955139,9.820802
1/15/2056,288.724274,277.758148,73.267265
2/15/2056,289.190887,277.938416,12.624143
3/15/2056,290.884796,278.643829,78.603302
4/15/2056,296.256714,282.497681,41.219128
5/15/2056,304.705963,287.61142,8.355783
6/15/2056,310.032501,291.964539,0.58464
7/15/2056,311.796692,296.790771,1.495197
8/15/2056,311.799927,294.949554,4.299357
9/15/2056,307.816315,290.09845,2.269787
10/15/2056,305.007996,287.183167,0
11/15/2056,292.092102,283.322906,199.387192
12/15/2056,288.917847,279.665771,120.613838
1/15/2057,290.470703,279.683655,31.679247
2/15/2057,290.234558,277.235229,6.014052
3/15/2057,292.672974,281.296783,134.904129
4/15/2057,298.306458,282.181091,63.289688
5/15/2057,303.176361,285.406219,10.074615
6/15/2057,305.795471,290.223572,1.25849
7/15/2057,312.396454,295.186096,0
8/15/2057,312.04245,295.623993,2.873586
9/15/2057,308.025757,291.702759,8.924731
10/15/2057,300.370972,285.724518,30.511328
11/15/2057,291.627472,281.708832,92.157249
12/15/2057,288.915985,277.757874,60.260777
1/15/2058,290.964935,279.200073,53.572681
2/15/2058,290.805206,278.252502,25.077587
3/15/2058,295.106323,282.49118,112.260048
4/15/2058,302.465546,284.990082,3.796499
5/15/2058,303.596588,286.686249,1.562796
6/15/2058,306.846497,289.79953,1.613628
7/15/2058,313.229523,295.393005,0.283993
8/15/2058,312.794189,297.889465,16.698563
9/15/2058,306.023041,291.283539,55.511406
10/15/2058,305.419556,288.075409,3.129177
11/15/2058,290.265198,280.05368,131.721848
12/15/2058,290.657623,281.078949,147.947525
1/15/2059,289.787781,281.195221,323.020966
2/15/2059,291.214935,281.766571,71.485352
3/15/2059,297.337921,282.540894,41.134182
4/15/2059,300.008179,284.984772,49.762753
5/15/2059,300.382629,285.723877,22.721672
6/15/2059,307.940247,291.048187,3.357403
7/15/2059,311.796509,294.464478,0.867262
8/15/2059,311.60199,294.387238,1.550227
9/15/2059,306.484955,291.422638,1.912937
10/15/2059,300.124146,287.143341,47.718159
11/15/2059,292.940735,279.462402,15.664637
12/15/2059,286.217743,277.860962,294.680908
1/15/2060,287.288879,279.013214,253.619202
2/15/2060,290.082703,281.012939,201.989731
3/15/2060,292.212158,280.439026,94.564636
4/15/2060,295.707153,283.849457,133.624054
5/15/2060,306.230713,289.265472,0
6/15/2060,306.149323,289.308136,3.297892
7/15/2060,309.983002,292.58963,0.296999
8/15/2060,310.200256,293.18454,2.266654
9/15/2060,308.379913,290.748718,6.355616
10/15/2060,301.343414,288.561829,102.628777
11/15/2060,294.843842,282.442566,26.448706
12/15/2060,288.158844,278.865509,161.499283
1/15/2061,289.519653,278.307678,20.189453
2/15/2061,292.810333,278.534943,0.664583
3/15/2061,291.062866,278.794037,202.196808
4/15/2061,301.728729,285.377899,0
5/15/2061,304.989349,288.206848,0
6/15/2061,309.517212,291.293335,0.608607
7/15/2061,313.159424,295.278137,0.33444
8/15/2061,311.969086,297.870361,14.471918
9/15/2061,306.665344,291.645294,43.569569
10/15/2061,302.418762,285.715942,10.664142
11/15/2061,290.535828,278.642059,35.704693
12/15/2061,289.69516,278.386078,19.26329
1/15/2062,289.924927,279.78598,190.457977
2/15/2062,291.806946,281.812103,117.223503
3/15/2062,294.399963,282.407471,182.293488
4/15/2062,296.115387,281.078644,20.641136
5/15/2062,305.206451,287.837921,18.834362
6/15/2062,309.954437,292.210999,0.585725
7/15/2062,311.183594,294.122955,0
8/15/2062,312.236755,294.782532,1.754555
9/15/2062,308.015137,291.274231,9.304905
10/15/2062,303.741638,286.812317,1.86635
11/15/2062,296.507385,283.315552,6.945024
12/15/2062,289.013367,280.732239,225.718048
1/15/2063,289.032166,278.642059,102.277756
2/15/2063,291.009674,278.710632,40.005745
3/15/2063,298.381317,283.957825,0.287821
4/15/2063,300.421997,284.600189,21.401144
5/15/2063,305.096924,287.843445,0
6/15/2063,309.256226,290.584045,0.293688
7/15/2063,313.299591,296.473877,2.870264
8/15/2063,311.626221,296.47699,14.350057
9/15/2063,307.918304,291.210907,0.852385
10/15/2063,303.451172,285.935791,2.996143
11/15/2063,292.420868,279.915222,19.283615
12/15/2063,288.664856,278.131104,40.199326
1/15/2064,290.051819,280.525269,141.205002
2/15/2064,290.371918,280.002167,125.452515
3/15/2064,296.783813,282.925018,12.970893
4/15/2064,300.211975,282.841858,0
5/15/2064,302.411896,286.781342,6.099147
6/15/2064,307.061462,288.785492,0.607427
7/15/2064,312.065277,295.282654,0
8/15/2064,312.40036,295.431488,2.744686
9/15/2064,306.35379,290.531647,0.619125
10/15/2064,305.713837,290.104126,10.765382
11/15/2064,298.121918,283.491974,18.091742
12/15/2064,288.627747,279.048035,76.527351
1/15/2065,287.417969,278.892761,188.82431
2/15/2065,291.13382,281.22226,29.827831
3/15/2065,295.775238,281.755524,28.478981
4/15/2065,294.553619,281.167694,73.681961
5/15/2065,304.623566,287.827759,1.467122
6/15/2065,308.312042,289.219788,0.291801
7/15/2065,313.536957,296.49707,0.480512
8/15/2065,311.139008,294.000092,1.226795
9/15/2065,308.083557,290.724274,0
10/15/2065,300.954102,284.748169,0.429256
11/15/2065,293.858582,283.648529,149.706512
12/15/2065,290.414642,280.154816,28.542383
1/15/2066,288.03125,278.072174,117.803284
2/15/2066,290.101044,279.599792,74.259956
3/15/2066,293.640533,282.611969,272.046448
4/15/2066,294.287506,281.768646,89.897896
5/15/2066,301.789001,286.149963,20.272558
6/15/2066,308.630096,290.134369,1.042929
7/15/2066,312.056366,294.138336,0.894192
8/15/2066,313.516724,296.454926,3.318159
9/15/2066,306.23465,289.453491,2.689701
10/15/2066,300.29068,286.272186,54.833561
